,message,label,message_length,num_digits,has_link,has_email,is_question,contain_spam_keywords,spam_keywords_count,starts_with_greeting,has_closing,num_sepcail_chars,num_excalamation_marks,number_upper_words,message_cleaned
2917,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,ham,147,3,0,0,0,0,0,0,0,10,2,0,"['squ', 'eeee', 'e', 'ze', 'Ġ!', 'Ġ!', 'Ġthis', 'Ġbe', 'Ġchrist', 'mas', 'Ġhug', 'Ġ..', 'Ġif', 'Ġu', 'Ġlik', 'Ġmy', 'Ġfr', 'nd', 'sh', 'p', 'Ġden', 'Ġhug', 'ĠI', 'Ġback', 'Ġ..', 'Ġif', 'Ġu', 'Ġget', 'Ġ3', 'Ġu', 'Ġr', 'Ġcute', 'Ġ:)', 'Ġ6', 'Ġu', 'Ġr', 'Ġl', 'uv', 'Ġ:', '*', 'Ġ9', 'Ġu', 'Ġr', 'Ġso', 'Ġlucky', 'Ġ;)', 'Ġnone', 'Ġ?', 'Ġpeople', 'Ġhate', 'Ġu', 'Ġ:']"
2918,"Its ok, if anybody asks abt me, u tel them..:-P",ham,47,0,0,0,0,0,0,0,0,2,0,0,"['Ġok', 'Ġ,', 'Ġif', 'Ġanybody', 'Ġask', 'Ġab', 'ĠI', 'Ġ,', 'Ġu', 'Ġtel', 'Ġthey', 'Ġ..', 'Ġ:', '-', 'p']"
2919,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",ham,151,5,0,0,0,0,0,0,0,0,0,0,"['fun', 'ny', 'Ġfact', 'Ġnobody', 'Ġteach', 'Ġvolcano', 'Ġ2', 'Ġerupt', 'Ġ,', 'Ġtsun', 'Ġ2', 'Ġarise', 'Ġ,', 'Ġhurricane', 'Ġ2', 'Ġsway', 'Ġaround', 'n', 'Ġno', 'Ġ1', 'Ġteach', 'Ġh', 'w', 'Ġ2', 'Ġchoose', 'Ġa', 'Ġwife', 'Ġnatural', 'Ġdisaster', 'Ġjust', 'Ġhappen']"
2920,* You gonna ring this weekend or wot?,ham,37,0,0,0,1,0,0,0,0,2,0,0,"['*', 'Ġyou', 'Ġgo', 'Ġto', 'Ġring', 'Ġthis', 'Ġweekend', 'Ġor', 'Ġw', 'ot', 'Ġ?']"
2921,Also track down any lighters you can find,ham,41,0,0,0,0,0,0,0,0,0,0,0,"['also', 'Ġtrack', 'Ġdown', 'Ġany', 'Ġlighter', 'Ġyou', 'Ġcan', 'Ġfind']"
2922,"Babe, I need your advice",ham,24,0,0,0,0,0,0,0,0,0,0,1,"['b', 'abe', 'Ġ,', 'ĠI', 'Ġneed', 'Ġyour', 'Ġadvice']"
2923,"IÛ÷ll leave around four, ok?",ham,29,0,0,0,1,0,0,0,0,4,0,0,"['Â', 'ī', 'Ã»', 'Ã', '·', 'Ġleave', 'Ġaround', 'Ġfour', 'Ġ,', 'Ġok', 'Ġ?']"
2924,Come to medical college at 7pm ......forward it da,ham,50,1,0,0,0,0,0,0,0,0,0,0,"['come', 'Ġto', 'Ġmedical', 'Ġcollege', 'Ġat', 'Ġ7', 'Ġpm', 'Ġ......', 'Ġforward', 'Ġit', 'Ġda']"
2925,K:)k..its good:)when are you going?,ham,35,0,1,0,1,0,0,0,0,5,0,0,"['k', ':', ')', 'k', 'Ġ..', 'Ġits', 'Ġgood', ':', ')', 'Ġbe', 'Ġyou', 'Ġgo', 'Ġ?']"
2926,I can make lasagna for you... vodka...,ham,38,0,0,0,0,0,0,0,0,0,0,1,"['Ġcan', 'Ġmake', 'Ġlas', 'agna', 'Ġfor', 'Ġyou', 'Ġ...', 'Ġvodka', 'Ġ...']"
2927,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,ham,41,0,0,0,0,0,0,1,0,0,0,11,"['hi', 'Ġits', 'Ġk', 'ate', 'Ġcan', 'Ġu', 'Ġgive', 'ĠI', 'Ġa', 'Ġring', 'Ġas', 'ap', 'Ġx', 'xx']"
2928,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,ham,118,0,0,0,0,0,0,0,0,3,0,1,"['Ġbe', 'Ġthose', 'Ġpeople', 'Ġ?', 'Ġbe', 'Ġyou', 'Ġin', 'Ġa', 'Ġtour', 'Ġ?', 'ĠI', 'Ġthink', 'Ġyou', 'Ġbe', 'Ġdo', 'Ġthat', 'Ġsofa', 'Ġthing', 'Ġyou', 'Ġsend', 'ĠI', 'Ġ?', 'Ġyour', 'Ġcurious', 'Ġsugar']"
2929,"No, but you told me you were going, before you got drunk!",ham,57,0,0,0,0,0,0,0,0,1,1,0,"['Ġ,', 'Ġbut', 'Ġyou', 'Ġtell', 'ĠI', 'Ġyou', 'Ġbe', 'Ġgo', 'Ġ,', 'Ġbefore', 'Ġyou', 'Ġget', 'Ġdrunk', 'Ġ!']"
2930,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,ham,115,0,0,0,0,0,0,0,0,1,0,1,"['Ġfucking', 'Ġchick', 'ene', 'Ġout', 'Ġ.', 'Ġhe', 'Ġmessage', 'ĠI', 'Ġhe', 'Ġwould', 'Ġbe', 'Ġlate', 'Ġand', 'Ġwo', 'ould', 'Ġbuzz', 'ĠI', 'Ġand', 'Ġthen', 'ĠI', 'Ġdo', 'Ġnot', 'Ġhear', 'Ġa', 'Ġword', 'Ġfrom', 'Ġhe']"
2931,"Congratulations! Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",spam,157,18,0,0,0,1,4,0,0,6,2,3,"['cong', 'rat', 'ulation', 'Ġ!', 'Ġthank', 'Ġto', 'Ġa', 'Ġgood', 'Ġfriend', 'Ġu', 'Ġhave', 'Ġwin', 'Ġthe', 'ĠÃ', '¥', 'Â£', '2', ',', '000', 'Ġx', 'mas', 'Ġprize', 'Ġ.', 'Ġ2', 'Ġclaim', 'Ġbe', 'Ġeasy', 'Ġ,', 'Ġjust', 'Ġcall', 'Ġ0', '87', '187', '269', '78', 'Ġnow', 'Ġ!', 'Ġonly', 'Ġ10', 'p', 'Ġper', 'Ġminute', 'Ġ.', 'Ġb', 'Ġ-', 'Ġnational', 'Ġ-', 'Ġrate']"
2932,I'm always looking for an excuse to be in the city.,ham,51,0,0,0,0,0,0,0,0,1,0,0,"['Ġbe', 'Ġalways', 'Ġlook', 'Ġfor', 'Ġan', 'Ġexcuse', 'Ġto', 'Ġbe', 'Ġin', 'Ġthe', 'Ġcity', 'Ġ.']"
2933,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,ham,82,0,0,0,0,0,0,0,0,2,0,0,"['ĠI', 'Ġbe', 'Ġstill', 'Ġhave', 'Ġcoffee', 'Ġw', 'Ġmy', 'Ġfren', 'Ġ...', 'Ġmy', 'Ġfren', 'Ġdrive', 'Ġshe', 'Ġwill', 'Ġgive', 'ĠI', 'Ġa', 'Ġlift', 'Ġ...']"
2934,O shore are you takin the bus,ham,29,0,0,0,0,0,0,0,0,0,0,1,"['Ġshore', 'Ġbe', 'Ġyou', 'Ġt', 'akin', 'Ġthe', 'Ġbus']"
2935,So u gonna get deus ex?,ham,23,0,0,0,1,0,0,0,0,1,0,0,"['Ġu', 'Ġgo', 'Ġto', 'Ġget', 'Ġde', 'us', 'Ġex', 'Ġ?']"
2936,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,ham,72,0,0,0,1,0,0,0,0,6,0,1,"['Ġwill', 'Ġsend', 'Ġthey', 'Ġto', 'Ġyour', 'Ġemail', 'Ġ.', 'Ġdo', 'Ġyou', 'Ġmind', 'Ġ', 'Ġ', 'Ġ&', 'Ġl', ';', '#', '&', 'gt', 'Ġ;', 'Ġ', 'Ġ', 'Ġtime', 'Ġper', 'Ġnight', 'Ġ?']"
2937,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",spam,173,33,0,0,0,1,1,0,0,3,0,0,"['44', 'Ġ7', '73', '25', '84', '351', 'Ġ,', 'Ġdo', 'Ġyou', 'Ġwant', 'Ġa', 'Ġnew', 'Ġn', 'okia', 'Ġ35', '10', 'Ġcolour', 'Ġphone', 'Ġdelivered', 'tom', 'orrow', 'Ġ?', 'Ġwith', 'Ġ300', 'Ġfree', 'Ġminute', 'Ġto', 'Ġany', 'Ġmobile', 'Ġ+', 'Ġ100', 'Ġfree', 'Ġtext', 'Ġ+', 'Ġfree', 'Ġcam', 'c', 'order', 'Ġreply', 'Ġor', 'Ġcall', 'Ġ08', '000', '930', '705', 'Ġ.']"
2938,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,ham,72,0,0,0,1,0,0,0,0,3,0,0,"['tap', 'Ġ&', 'Ġsp', 'ile', 'Ġat', 'Ġseven', 'Ġ.', 'Ġ*', 'Ġbe', 'Ġthat', 'Ġpub', 'Ġon', 'Ġgas', 'Ġst', 'Ġoff', 'Ġbroad', 'Ġst', 'Ġby', 'Ġcanal', 'Ġ.', 'Ġok', 'Ġ?']"
2939,Ok then i come n pick u at engin?,ham,33,0,0,0,1,0,0,0,0,1,0,0,"['ok', 'Ġthen', 'ĠI', 'Ġcome', 'Ġn', 'Ġpick', 'Ġu', 'Ġat', 'Ġen', 'gin', 'Ġ?']"
2940,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,ham,111,0,0,0,0,0,0,0,0,2,0,0,"['Ġbe', 'Ġwhy', 'ĠI', 'Ġnever', 'Ġwant', 'Ġto', 'Ġtell', 'Ġyou', 'Ġany', 'Ġof', 'Ġthis', 'Ġ.', 'Ġwhich', 'Ġbe', 'Ġwhy', 'ĠI', 'Ġbe', 'Ġso', 'Ġshort', 'Ġwith', 'Ġyou', 'Ġand', 'Ġon', 'Ġ-', 'Ġedge', 'Ġas', 'Ġof', 'Ġlate', 'Ġ.']"
2941,Raviyog Peripherals bhayandar east,ham,34,0,0,0,0,0,0,0,0,0,0,0,"['rav', 'iy', 'og', 'Ġperipher', 'als', 'Ġb', 'h', 'ay', 'ar', 'Ġeast']"
2942,K actually can you guys meet me at the sunoco on howard? It should be right on the way,ham,86,0,0,0,0,0,0,0,0,1,0,1,"['k', 'Ġactually', 'Ġcan', 'Ġyou', 'Ġguy', 'Ġmeet', 'ĠI', 'Ġat', 'Ġthe', 'Ġsun', 'oco', 'Ġon', 'Ġhow', 'ard', 'Ġ?', 'Ġit', 'Ġshould', 'Ġbe', 'Ġright', 'Ġon', 'Ġthe', 'Ġway']"
2943,You have 1 new voicemail. Please call 08719181513.,spam,50,12,0,0,0,0,0,1,0,0,0,0,"['Ġhave', 'Ġ1', 'Ġnew', 'Ġvoic', 'email', 'Ġ.', 'Ġplease', 'Ġcall', 'Ġ0', '87', '19', '18', '15', '13', 'Ġ.']"
2944,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",ham,121,0,0,0,0,0,0,0,0,0,0,3,"['moon', 'Ġhave', 'Ġcome', 'Ġto', 'Ġcolor', 'Ġyour', 'Ġdream', 'Ġ,', 'Ġstar', 'Ġto', 'Ġmake', 'Ġthey', 'Ġmusical', 'Ġand', 'Ġmy', 'Ġsm', 'Ġto', 'Ġgive', 'Ġyou', 'Ġwarm', 'Ġand', 'Ġpeaceful', 'Ġsleep', 'Ġ.', 'Ġgood', 'Ġnight']"
2945,Just finished eating. Got u a plate. NOT leftovers this time.,ham,61,0,0,0,0,0,0,0,0,0,0,1,"['Ġfinish', 'Ġeat', 'Ġ.', 'Ġget', 'Ġu', 'Ġa', 'Ġplate', 'Ġ.', 'Ġnot', 'Ġleftover', 'Ġthis', 'Ġtime', 'Ġ.']"
2946,Thanx a lot...,ham,14,0,0,0,0,0,0,0,0,0,0,0,"['x', 'Ġa', 'Ġlot', 'Ġ...']"
2947,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,ham,120,0,0,0,0,0,0,0,0,2,0,1,"['h', 'urry', 'Ġhome', 'Ġu', 'Ġbig', 'Ġbutt', 'Ġ.', 'Ġhang', 'Ġup', 'Ġon', 'Ġyour', 'Ġlast', 'Ġcaller', 'Ġif', 'Ġu', 'Ġhave', 'Ġto', 'Ġ.', 'Ġfood', 'Ġbe', 'Ġdo', 'Ġand', 'ĠI', 'Ġbe', 'Ġstarve', 'Ġ.', 'Ġdo', 'Ġnot', 'Ġask', 'Ġwhat', 'ĠI', 'Ġcook', 'Ġ.']"
2948,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,ham,78,0,0,0,0,0,0,0,0,4,0,1,"['lol', 'Ġyour', 'Ġright', 'Ġ.', 'Ġwhat', 'Ġdiet', 'Ġ?', 'Ġeveryday', 'ĠI', 'Ġcheat', 'Ġanyway', 'Ġ.', 'ĠI', 'Ġbe', 'Ġmean', 'Ġto', 'Ġbe', 'Ġa', 'Ġfatty', 'Ġ:(']"
2949,Its a great day. Do have yourself a beautiful one.,ham,50,0,0,0,0,0,0,0,0,0,0,0,"['Ġa', 'Ġgreat', 'Ġday', 'Ġ.', 'Ġdo', 'Ġhave', 'Ġyourself', 'Ġa', 'Ġbeautiful', 'Ġone', 'Ġ.']"
2950,What happened in interview?,ham,27,0,0,0,1,0,0,0,0,1,0,0,"['Ġhappen', 'Ġin', 'Ġinterview', 'Ġ?']"
2951,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",ham,444,11,1,0,0,0,0,0,0,19,0,5,"['olve', 'Ġd', 'Ġcase', 'Ġ:', 'Ġa', 'Ġman', 'Ġbe', 'Ġfind', 'Ġmurder', 'Ġon', 'Ġ', 'Ġ', 'Ġ&', 'Ġl', ';', 'dec', 'imal', '&', 'gt', 'Ġ;', 'Ġ.', 'Ġ&', 'Ġl', ';', '#', '&', 'gt', 'Ġ;', 'Ġ', 'Ġ', 'Ġafternoon', 'Ġ.', 'Ġ1', ',', 'Ġwife', 'Ġcall', 'Ġpolice', 'Ġ.', 'Ġ2', ',', 'police', 'Ġquestion', 'Ġeveryone', 'Ġ.', 'Ġ3', ',', 'wife', 'Ġ:', 'Ġsir', 'Ġ,', 'ĠI', 'Ġbe', 'Ġsleep', 'Ġ,', 'Ġwhen', 'Ġthe', 'Ġmurder', 'Ġtake', 'Ġplace', 'Ġ.', 'Ġ4', '.', 'cook', 'Ġ:', 'ĠI', 'Ġbe', 'Ġcook', 'Ġ.', 'Ġ5', '.', 'gard', 'ener', 'Ġ:', 'ĠI', 'Ġbe', 'Ġpick', 'Ġvegetable', 'Ġ.', 'Ġ6', '.', 'house', 'Ġ-', 'Ġmaid', 'Ġ:', 'ĠI', 'Ġgo', 'Ġ2', 'Ġd', 'Ġpost', 'Ġoffice', 'Ġ.', 'Ġ7', '.', 'children', 'Ġ:', 'Ġwe', 'Ġgo', 'Ġ2', 'Ġplay', 'Ġ.', 'Ġ8', '.', 'ne', 'igh', 'bour', 'Ġ:', 'Ġwe', 'Ġgo', 'Ġ2', 'Ġa', 'Ġmarriage', 'Ġ.', 'Ġpolice', 'Ġarrest', 'Ġd', 'Ġmurderer', 'Ġimmediately', 'Ġ.', 'Ġwho', 'Ġbe', 'Ġit', 'Ġ?', 'Ġreply', 'Ġwith', 'Ġreason', 'Ġ,', 'Ġif', 'Ġu', 'Ġr', 'Ġbrilliant', 'Ġ.']"
2952,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,ham,79,0,0,0,0,0,0,0,0,4,0,0,"['bad', 'r', 'ith', 'Ġbe', 'Ġonly', 'Ġfor', 'Ġc', 'hen', 'nai', ':', ')', 'Ġwill', 'Ġsurely', 'Ġpick', 'Ġfor', 'Ġus', ':', ')', 'Ġcompetition', 'Ġfor', 'Ġhe', 'Ġ.']"
2953,I tot it's my group mate... Lucky i havent reply... Wat time do Ì_ need to leave... ,ham,84,0,0,0,0,0,0,0,0,3,0,2,"['Ġtot', 'Ġit', 'Ġbe', 'Ġmy', 'Ġgroup', 'Ġmate', 'Ġ...', 'Ġlucky', 'ĠI', 'Ġhave', 'Ġnot', 'Ġreply', 'Ġ...', 'Ġwat', 'Ġtime', 'Ġdo', 'ĠÃ', '¬', 'Ġ_', 'Ġneed', 'Ġto', 'Ġleave', 'Ġ...']"
2954,Hey you around? I've got enough for a half + the ten I owe you,ham,62,0,0,0,0,0,0,1,0,3,0,1,"['hey', 'Ġyou', 'Ġaround', 'Ġ?', 'ĠI', 'Ġhave', 'Ġget', 'Ġenough', 'Ġfor', 'Ġa', 'Ġhalf', 'Ġ+', 'Ġthe', 'Ġten', 'ĠI', 'Ġowe', 'Ġyou']"
2955,Hey tmr maybe can meet you at yck,ham,33,0,0,0,0,0,0,1,0,0,0,0,"['hey', 'Ġt', 'mr', 'Ġmaybe', 'Ġcan', 'Ġmeet', 'Ġyou', 'Ġat', 'Ġy', 'ck']"
2956,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,ham,68,0,1,0,0,0,0,0,0,3,0,13,"['al', 'rite', 'Ġsam', 'Ġits', 'Ġnic', 'Ġjust', 'Ġcheck', 'Ġthat', 'Ġthis', 'Ġbe', 'Ġur', 'Ġnumber', 'Ġ-', 'Ġso', 'Ġbe', 'Ġit', '?', '.', 'b', 'Ġ*']"
2957,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,ham,107,0,0,0,1,0,0,0,0,6,0,1,"['Ġbe', 'Ġjust', 'Ġmake', 'Ġit', 'Ġeasy', 'Ġto', 'Ġpay', 'Ġback', 'Ġ.', 'ĠI', 'Ġhave', 'Ġ', 'Ġ', 'Ġ&', 'Ġl', ';', '#', '&', 'gt', 'Ġ;', 'Ġy', 'rs', 'Ġto', 'Ġsay', 'Ġbut', 'ĠI', 'Ġcan', 'Ġpay', 'Ġback', 'Ġearly', 'Ġ.', 'Ġyou', 'Ġget', 'Ġ?']"
2958,Not to worry. I'm sure you'll get it.,ham,37,0,0,0,0,0,0,0,0,2,0,0,"['Ġto', 'Ġworry', 'Ġ.', 'ĠI', 'Ġbe', 'Ġsure', 'Ġyou', 'Ġwill', 'Ġget', 'Ġit', 'Ġ.']"
2959,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",ham,132,0,0,0,0,0,0,0,0,1,0,0,"['Ġgas', 'Ġstation', 'Ġbe', 'Ġlike', 'Ġa', 'Ġblock', 'Ġaway', 'Ġfrom', 'Ġmy', 'Ġhouse', 'Ġ,', 'Ġyou', 'Ġwill', 'Ġdrive', 'Ġright', 'Ġby', 'Ġit', 'Ġsince', 'Ġarm', 'en', 'ia', 'Ġend', 'Ġat', 'Ġsw', 'ann', 'Ġand', 'Ġyou', 'Ġhave', 'Ġto', 'Ġtake', 'Ġhow', 'ard']"
2960,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",spam,139,18,0,0,0,1,1,0,0,2,1,4,"['someone', 'Ġu', 'Ġknow', 'Ġhave', 'Ġask', 'Ġour', 'Ġdate', 'Ġservice', 'Ġ2', 'Ġcontact', 'Ġyou', 'Ġ!', 'Ġcan', 'Ġnot', 'Ġguess', 'Ġwho', 'Ġ?', 'Ġcall', 'Ġ09', '05', '80', '97', '189', 'Ġnow', 'Ġall', 'Ġwill', 'Ġbe', 'Ġreveal', 'Ġ.', 'Ġp', 'ob', 'ox', 'Ġ6', 'Ġ,', 'Ġls', '15', 'h', 'b', 'Ġ150', 'p']"
2961,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,spam,105,13,0,0,0,0,0,0,0,2,1,0,"['camera', 'Ġ-', 'Ġyou', 'Ġbe', 'Ġaward', 'Ġa', 'Ġsip', 'ix', 'Ġdigital', 'Ġcamera', 'Ġ!', 'Ġcall', 'Ġ09', '06', '122', '10', '66', 'Ġfrom', 'Ġland', 'line', 'Ġ.', 'Ġdelivery', 'Ġwithin', 'Ġ28', 'Ġday']"
2962,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,ham,69,11,0,0,1,0,0,0,0,2,0,0,"['Ġtuition', 'Ġbe', 'Ġat', 'Ġ330', 'Ġ.', 'Ġh', 'Ġwe', 'Ġgo', 'Ġfor', 'Ġthe', 'Ġ1', '120', 'Ġto', 'Ġ12', '05', 'Ġone', 'Ġ?', 'Ġdo', 'Ġyou', 'Ġmind', 'Ġ?']"
2963,"I'm not smoking while people use \wylie smokes too much\"" to justify ruining my shit""",ham,85,0,0,0,0,0,0,0,0,5,0,0,"['Ġbe', 'Ġnot', 'Ġsmoke', 'Ġwhile', 'Ġpeople', 'Ġuse', 'Ġ\\', 'w', 'yl', 'ie', 'Ġsmoke', 'Ġtoo', 'Ġmuch', '\\', 'Ġ""', 'Ġto', 'Ġjustify', 'Ġruin', 'Ġmy', 'Ġshit', 'Ġ""']"
2964,Dear good morning how you feeling dear,ham,38,0,0,0,0,0,0,1,0,0,0,0,"['ear', 'Ġgood', 'Ġmorning', 'Ġhow', 'Ġyou', 'Ġfeel', 'Ġdear']"
2965,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,ham,114,2,0,0,0,0,0,0,0,2,0,3,"['Ġlittle', 'Ġ.', 'Ġmed', 'Ġsay', 'Ġtake', 'Ġonce', 'Ġevery', 'Ġ8', 'Ġhour', 'Ġ.', 'Ġit', 'Ġbe', 'Ġonly', 'Ġbe', 'Ġ5', 'Ġbut', 'Ġpain', 'Ġbe', 'Ġback', 'Ġ.', 'Ġso', 'ĠI', 'Ġtake', 'Ġanother', 'Ġ.', 'Ġhope', 'ĠI', 'Ġdo', 'Ġnot', 'Ġdie']"
2966,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",ham,151,0,0,0,0,0,0,0,0,4,0,3,"['beaut', 'iful', 'Ġtomorrow', 'Ġnever', 'Ġcome', 'Ġ..', 'Ġwhen', 'Ġit', 'Ġcome', 'Ġ,', 'Ġit', 'Ġbe', 'Ġalready', 'Ġtoday', 'Ġ..', 'Ġin', 'Ġthe', 'Ġhunt', 'Ġof', 'Ġbeautiful', 'Ġtomorrow', 'Ġdo', 'Ġnot', 'Ġwaste', 'Ġyour', 'Ġwonderful', 'Ġtoday', 'Ġ..', 'Ġgood', 'morning', 'Ġ:)']"
2967,Dunno lei Ì_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,ham,80,0,0,0,0,0,0,0,0,3,0,1,"['un', 'Ġle', 'ĠÃ', '¬', 'Ġ_', 'Ġall', 'Ġdecide', 'Ġl', 'Ġ.', 'Ġhow', 'Ġab', 'Ġle', 'ona', 'Ġ?', 'Ġo', 'op', 'ĠI', 'Ġtot', 'Ġben', 'Ġbe', 'Ġgo', 'Ġn', 'ĠI', 'Ġmsg', 'Ġhe', 'Ġ.']"
2968,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,ham,80,2,0,0,0,1,1,1,0,0,0,0,"['hi', 'Ġthere', 'Ġ.', 'Ġwe', 'Ġhave', 'Ġnow', 'Ġmove', 'Ġin', '2', 'Ġour', 'Ġpub', 'Ġ.', 'Ġwould', 'Ġbe', 'Ġgreat', 'Ġ2', 'Ġc', 'Ġu', 'Ġif', 'Ġu', 'Ġc', 'ud', 'Ġcome', 'Ġup', 'Ġ.']"
2969,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,spam,157,22,0,0,0,1,1,0,0,1,0,0,"['today', 'Ġv', 'oda', 'Ġnumber', 'Ġend', 'Ġ5', '226', 'Ġbe', 'Ġselect', 'Ġto', 'Ġreceive', 'Ġa', 'Ġ?', 'Ġ350', 'Ġaward', 'Ġ.', 'Ġif', 'Ġyou', 'Ġha', 'va', 'Ġa', 'Ġmatch', 'Ġplease', 'Ġcall', 'Ġ0', '87', '12', '300', '220', 'Ġquote', 'Ġclaim', 'Ġcode', 'Ġ11', '31', 'Ġstandard', 'Ġrate', 'Ġapp']"
2970,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,spam,134,5,0,0,0,1,1,0,0,4,1,1,"['Ġmessage', 'Ġbe', 'Ġfree', 'Ġ.', 'Ġwelcome', 'Ġto', 'Ġthe', 'Ġnew', 'Ġ&', 'Ġimproved', 'Ġsex', 'Ġ&', 'Ġdog', 'Ġclub', 'Ġ!', 'Ġto', 'Ġunsub', 'scribe', 'Ġfrom', 'Ġthis', 'Ġservice', 'Ġreply', 'Ġstop', 'Ġ.', 'Ġms', 'gs', '@', '150', 'p', 'Ġ18', 'Ġonly']"
2971,Just do what ever is easier for you,ham,35,0,0,0,0,0,0,0,0,0,0,0,"['Ġdo', 'Ġwhat', 'Ġever', 'Ġbe', 'Ġeasy', 'Ġfor', 'Ġyou']"
2972,RCT' THNQ Adrian for U text. Rgds Vatian,spam,40,0,0,0,0,0,0,0,0,1,0,3,"['r', 'ct', ""Ġ'"", 'Ġth', 'n', 'q', 'Ġad', 'rian', 'Ġfor', 'Ġu', 'Ġtext', 'Ġ.', 'Ġrg', 'ds', 'Ġv', 'ian']"
2973,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,ham,165,0,0,0,0,0,0,0,0,2,0,3,"['stop', 'Ġcall', 'Ġeveryone', 'Ġsay', 'ĠI', 'Ġmight', 'Ġhave', 'Ġcancer', 'Ġ.', 'Ġmy', 'Ġthroat', 'Ġhurt', 'Ġto', 'Ġtalk', 'Ġ.', 'ĠI', 'Ġcan', 'Ġnot', 'Ġbe', 'Ġanswer', 'Ġeveryone', 'Ġcall', 'Ġ.', 'Ġif', 'ĠI', 'Ġget', 'Ġone', 'Ġmore', 'Ġcall', 'ĠI', 'Ġbe', 'Ġnot', 'Ġbabys', 'itte', 'Ġon', 'Ġm', 'onday']"
2974,"It'll be tough, but I'll do what I have to",ham,42,0,0,0,0,0,0,0,0,2,0,1,"['Ġwill', 'Ġbe', 'Ġtough', 'Ġ,', 'Ġbut', 'ĠI', 'Ġwill', 'Ġdo', 'Ġwhat', 'ĠI', 'Ġhave', 'Ġto']"
2975,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,ham,153,0,0,0,0,0,0,0,0,4,4,25,"['Ġm', 'Ġgon', 'nam', 'iss', 'u', 'Ġso', 'Ġmuch', '!!', 'Ġwould', 'Ġsay', 'Ġil', 'Ġsend', 'Ġu', 'Ġa', 'Ġpost', 'card', 'Ġbut', 'Ġabout', 'Ġmuch', 'Ġchance', 'Ġof', 'Ġme', 'remember', 'Ġast', 'Ġbe', 'Ġof', 'si', 'Ġnot', 'Ġbreak', 'Ġhis', 'Ġcontract', 'Ġ!', 'Ġ!', 'Ġl', 'uv', 'Ġy', 'ax', 'x']"
